time,coin,dir,px,sz,ntl,fee,closedPnl
12/08/2024 - 15:52:43,kPEPE,Open Long,0.00826,96700,798.742,0,0
12/08/2024 - 15:52:43,kPEPE,Open Long,0.00826,1091570,9016.3682,0,0
12/08/2024 - 15:52:43,kPEPE,Open Long,0.00826,2860610,23628.6386,0,0
12/08/2024 - 15:52:43,kPEPE,Open Long,0.00826,11442616,94516.00816,0,0
12/08/2024 - 15:52:43,kPEPE,Open Long,0.00826,117503,970.57478,0,0
12/08/2024 - 19:17:48,POPCAT,Close Long,0.56569,1286,727.47734,0,13.19436
12/08/2024 - 19:17:48,POPCAT,Close Long,0.56569,1287,728.04303,0,13.20462
12/08/2024 - 19:17:49,POPCAT,Close Long,0.56569,644,364.30436000000003,0,6.60744
12/08/2024 - 19:17:51,POPCAT,Close Long,0.56569,644,364.30436000000003,0,6.60744
12/08/2024 - 19:17:51,POPCAT,Close Long,0.56569,1810,1023.8989,0,18.5706
12/08/2024 - 19:17:52,POPCAT,Close Long,0.56569,19278,10905.37182,0,197.79228
12/08/2024 - 19:17:52,POPCAT,Close Long,0.56569,18417,10418.31273,0,188.95842
12/08/2024 - 19:17:53,POPCAT,Close Long,0.56569,27,15.27363,0,0.27702
12/08/2024 - 19:17:55,POPCAT,Close Long,0.56569,850,480.8365,0,8.721
12/08/2024 - 19:17:56,POPCAT,Close Long,0.56569,7440,4208.7336000000005,0,76.3344
12/08/2024 - 19:31:03,WLD,Open Short,1.64744448,408230.9,672537.742770432,168.134411,-168.134411
12/08/2024 - 19:41:55,WLD,Open Short,1.67256838,35341.3,59110.740888094006,14.77768,-14.77768
12/08/2024 - 19:42:08,WLD,Open Short,1.67261655,35341.3,59112.443278515006,14.778101,-14.778101
12/08/2024 - 19:42:25,WLD,Open Short,1.67253744,35341.3,59109.647428272,14.777405,-14.777405
12/08/2024 - 19:45:28,WLD,Open Short,1.69418122,34383.8,58252.388232236,14.563086,-14.563086
12/08/2024 - 19:46:23,WLD,Open Short,1.68962856,34383.8,58095.85048132801,14.523958,-14.523958
12/08/2024 - 20:12:33,WLD,Open Short,1.72978486,34414.5,59529.68106447,14.882415,-14.882415
12/08/2024 - 20:13:32,WLD,Open Short,1.72569122,34414.5,59388.80049069,14.847195,-14.847195
12/08/2024 - 20:13:34,WLD,Open Short,1.7235094,34414.5,59313.7142463,14.828423,-14.828423
12/08/2024 - 20:14:49,WLD,Close Short,1.72121133,34414.5,59234.627316285005,14.808649,-1858.439169
12/08/2024 - 20:20:07,WLD,Open Short,1.73049369,33170.9,57402.033141621,14.350501,-14.350501
12/08/2024 - 20:37:36,kPEPE,Close Long,0.00832536,1762143,14670.474846480001,3.667617,183.75551199999998
12/08/2024 - 20:37:38,kPEPE,Close Long,0.008324,143664,1195.859136,0,15.08472
12/08/2024 - 20:37:50,kPEPE,Close Long,0.008318,27300,227.08140000000003,0,2.7027
12/08/2024 - 20:37:53,WLD,Close Short,1.72439526,33170.9,57199.742729934005,14.29992,-1795.751749
12/08/2024 - 20:38:29,kPEPE,Close Long,0.00830014,31328259,260028.93565625997,65.007258,2477.0974619999997
12/08/2024 - 20:38:30,kPEPE,Close Long,0.008298,747505,6202.79649,0,59.052895
12/08/2024 - 20:38:35,WLD,Close Short,1.7203272,34414.5,59204.200424400005,14.801041,-1723.040526
12/08/2024 - 20:38:37,kPEPE,Close Long,0.008298,964146,8000.483508,0,76.167534
12/08/2024 - 20:38:38,kPEPE,Close Long,0.008298,203786,1691.016228,0,16.099094
12/08/2024 - 20:38:38,kPEPE,Close Long,0.008298,85157,706.632786,0,6.727403
12/08/2024 - 20:38:38,kPEPE,Close Long,0.008298,36315,301.34187,0,2.868885
12/08/2024 - 20:38:38,kPEPE,Close Long,0.008298,2430168,20165.534064,0,191.983272
12/08/2024 - 20:38:39,kPEPE,Close Long,0.008298,818315,6790.37787,0,64.646885
12/08/2024 - 20:38:39,kPEPE,Close Long,0.008298,276275,2292.52995,0,21.825725
12/08/2024 - 20:38:39,kPEPE,Close Long,0.008298,2791334,23162.489532,0,220.515386
12/08/2024 - 20:38:39,kPEPE,Close Long,0.008298,359682,2984.641236,0,28.414878
12/08/2024 - 20:38:39,kPEPE,Close Long,0.008298,85157,706.632786,0,6.727403
12/08/2024 - 20:38:39,kPEPE,Close Long,0.008298,2594564,21529.692071999998,0,204.970556
12/08/2024 - 20:38:39,kPEPE,Close Long,0.008298,1760329,14607.210041999999,0,139.065991
12/08/2024 - 20:38:50,kPEPE,Close Long,0.008298,285500,2369.0789999999997,0,22.5545
12/08/2024 - 20:38:50,kPEPE,Close Long,0.008298,258686,2146.576428,0,20.436194
12/08/2024 - 20:40:01,WLD,Open Short,1.71184454,361763.6,619283.043430744,154.820734,-154.820734
12/08/2024 - 20:40:40,kPEPE,Close Long,0.008336,84993,708.5016479999999,0,9.944181
12/08/2024 - 20:40:40,kPEPE,Close Long,0.008336,151805,1265.4464799999998,0,17.761185
12/08/2024 - 20:40:40,kPEPE,Close Long,0.008336,900411,7505.826096,0,105.348087
12/08/2024 - 20:40:40,kPEPE,Close Long,0.008336,85157,709.868752,0,9.963369
12/08/2024 - 20:40:47,kPEPE,Close Long,0.008336,794029,6619.025744,0,92.901393
12/08/2024 - 20:40:50,kPEPE,Close Long,0.008336,4426795,36901.763119999996,0,517.935015
12/08/2024 - 20:40:51,kPEPE,Close Long,0.008336,1477565,12316.98184,0,172.875105
12/08/2024 - 23:20:09,WLD,Close Short,1.68451409,361763.6,609395.881449124,152.348937,345.40657699999997
12/08/2024 - 23:36:00,WLD,Close Short,1.6743,4778,7999.805399999999,0,55.37702
12/08/2024 - 23:36:01,WLD,Close Short,1.6743,4778,7999.805399999999,0,55.37702
12/08/2024 - 23:36:01,WLD,Close Short,1.6743,1000,1674.3,0,11.59
12/08/2024 - 23:36:01,WLD,Close Short,1.6743,1000,1674.3,0,11.59
12/08/2024 - 23:36:02,WLD,Close Short,1.6743,1000,1674.3,0,11.59
12/08/2024 - 23:36:02,WLD,Close Short,1.6743,1000,1674.3,0,11.59
12/08/2024 - 23:36:02,WLD,Close Short,1.6743,4853.8,8126.71734,0,56.255542
12/08/2024 - 23:36:02,WLD,Close Short,1.6743,4991,8356.4313,0,57.84569
12/08/2024 - 23:36:02,WLD,Close Short,1.6743,6394.7,10706.646209999999,0,74.114573
12/08/2024 - 23:36:02,WLD,Close Short,1.6743,1783.3,2985.7791899999997,0,20.668447
12/08/2024 - 23:36:03,WLD,Close Short,1.6743,897.1,1502.01453,0,10.397389
12/08/2024 - 23:36:03,WLD,Close Short,1.6743,6342.3,10618.91289,0,73.507257
12/08/2024 - 23:36:03,WLD,Close Short,1.6743,284.6,476.50578,0,3.298514
12/08/2024 - 23:36:03,WLD,Close Short,1.6743,4571.1,7653.3927300000005,0,52.979049
12/08/2024 - 23:36:03,WLD,Close Short,1.6743,11475.3,19213.09479,0,132.998727
12/08/2024 - 23:36:03,WLD,Close Short,1.6743,11475.3,19213.09479,0,132.998727
12/08/2024 - 23:36:04,WLD,Close Short,1.6743,257.5,431.13225,0,2.984425
12/08/2024 - 23:36:04,WLD,Close Short,1.6743,5981.1,10014.15573,0,69.320949
12/08/2024 - 23:36:04,WLD,Close Short,1.6743,2735.7,4580.3825099999995,0,31.706763
12/08/2024 - 23:36:05,WLD,Close Short,1.6743,5981.1,10014.15573,0,69.320949
12/08/2024 - 23:36:05,WLD,Close Short,1.6743,284.6,476.50578,0,3.298514
12/08/2024 - 23:36:06,WLD,Close Short,1.6743,27.3,45.70839,0,0.316407
12/08/2024 - 23:36:07,WLD,Close Short,1.6743,32704.6,54757.311779999996,0,379.046314
12/08/2024 - 23:36:08,WLD,Close Short,1.6743,11473.9,19210.75077,0,132.982501
12/08/2024 - 23:36:12,WLD,Close Short,1.6743,17978.4,30101.23512,0,208.369656
12/08/2024 - 23:36:12,WLD,Close Short,1.6743,17978.4,30101.23512,0,208.369656
12/08/2024 - 23:36:31,WLD,Close Short,1.67467875,12074.9,20221.578438375,5.055393,130.319388
12/08/2024 - 23:36:32,WLD,Close Short,1.6751,5992.8,10038.53928,0,64.662312
12/08/2024 - 23:36:34,WLD,Close Short,1.6751,5992.8,10038.53928,0,64.662312
12/08/2024 - 23:36:36,WLD,Close Short,1.6751,2290,3835.9790000000003,0,24.7091
12/08/2024 - 23:36:37,WLD,Close Short,1.6751,5992.8,10038.53928,0,64.662312
12/08/2024 - 23:36:38,WLD,Close Short,1.6751,1997.6,3346.17976,0,21.554104
12/08/2024 - 23:36:41,WLD,Close Short,1.6751,1997.6,3346.17976,0,21.554104
12/08/2024 - 23:36:44,WLD,Close Short,1.6751,179.1,300.01041,0,1.932489
12/08/2024 - 23:37:24,WLD,Close Short,1.6751,74.1,124.12491,0,0.799539
13/08/2024 - 00:08:35,WLD,Close Short,1.663,893.3,1485.5579,0,20.447637
13/08/2024 - 00:08:35,WLD,Close Short,1.663,1406,2338.178,0,32.18334
13/08/2024 - 00:08:35,WLD,Close Short,1.663,2963,4927.469,0,67.82307
13/08/2024 - 00:08:36,WLD,Close Short,1.663,1798,2990.074,0,41.15622
13/08/2024 - 00:08:36,WLD,Close Short,1.663,5271.7,8766.8371,0,120.669213
13/08/2024 - 00:08:36,WLD,Close Short,1.663,2712,4510.0560000000005,0,62.07768
13/08/2024 - 00:08:37,WLD,Close Short,1.663,4810.4,7999.695199999999,0,110.110056
13/08/2024 - 00:08:39,WLD,Close Short,1.663,893.3,1485.5579,0,20.447637
13/08/2024 - 00:08:39,WLD,Close Short,1.663,893.3,1485.5579,0,20.447637
13/08/2024 - 00:08:40,WLD,Close Short,1.663,5262.4,8751.3712,0,120.456336
13/08/2024 - 00:08:40,WLD,Close Short,1.663,284.6,473.28980000000007,0,6.514494
13/08/2024 - 00:08:40,WLD,Close Short,1.663,6596.2,10969.4806,0,150.987018
13/08/2024 - 00:08:41,WLD,Close Short,1.663,624.5,1038.5435,0,14.294805
13/08/2024 - 00:08:41,WLD,Close Short,1.663,4972.1,8268.6023,0,113.811369
13/08/2024 - 00:08:41,WLD,Close Short,1.663,284.6,473.28980000000007,0,6.514494
13/08/2024 - 00:08:43,WLD,Close Short,1.663,57.3,95.2899,0,1.311597
13/08/2024 - 00:08:43,WLD,Close Short,1.663,2744,4563.272,0,62.81016
13/08/2024 - 00:08:44,WLD,Close Short,1.663,5597.6,9308.8088,0,128.129064
13/08/2024 - 00:08:45,WLD,Close Short,1.663,1798,2990.074,0,41.15622
13/08/2024 - 00:08:46,WLD,Close Short,1.663,461.3,767.1419000000001,0,10.559157
13/08/2024 - 00:08:47,WLD,Close Short,1.663,11560.3,19224.778899999998,0,264.615267
13/08/2024 - 00:08:48,WLD,Close Short,1.663,11560.3,19224.778899999998,0,264.615267
13/08/2024 - 00:09:20,WLD,Close Short,1.663,11560.3,19224.778899999998,0,264.615267
13/08/2024 - 00:09:20,WLD,Close Short,1.663,11560.3,19224.778899999998,0,264.615267
13/08/2024 - 00:09:24,WLD,Close Short,1.663,904,1503.352,0,20.69256
13/08/2024 - 00:09:24,WLD,Close Short,1.663,977.4,1625.4162,0,22.372686
13/08/2024 - 00:09:24,WLD,Close Short,1.663,11563.1,19229.4353,0,264.679359
13/08/2024 - 00:09:25,WLD,Close Short,1.663,601.4,1000.1282,0,13.766046
13/08/2024 - 00:09:25,WLD,Close Short,1.663,11563.1,19229.4353,0,264.679359
13/08/2024 - 00:09:25,WLD,Close Short,1.663,601.4,1000.1282,0,13.766046
13/08/2024 - 00:09:26,WLD,Close Short,1.663,601.4,1000.1282,0,13.766046
13/08/2024 - 00:09:26,WLD,Close Short,1.663,376,625.288,0,8.60664
13/08/2024 - 00:09:26,WLD,Close Short,1.663,452,751.676,0,10.34628
13/08/2024 - 00:09:27,WLD,Close Short,1.663,9031,15018.553,0,206.71959
13/08/2024 - 00:09:27,WLD,Close Short,1.663,1204.7,2003.4161000000001,0,27.575583
13/08/2024 - 00:09:27,WLD,Close Short,1.663,2399.5,3990.3685,0,54.924555
13/08/2024 - 00:09:27,WLD,Close Short,1.663,1356,2255.0280000000002,0,31.03884
13/08/2024 - 00:09:28,WLD,Close Short,1.663,601.3,999.9618999999999,0,13.763757
13/08/2024 - 00:09:29,WLD,Close Short,1.663,601.3,999.9618999999999,0,13.763757
13/08/2024 - 00:09:29,WLD,Close Short,1.663,601.3,999.9618999999999,0,13.763757
13/08/2024 - 00:10:31,WLD,Close Short,1.6631,4810.1,7999.677310000001,0,109.622179
13/08/2024 - 00:10:36,WLD,Close Short,1.6631,4810.1,7999.677310000001,0,109.622179
13/08/2024 - 00:10:37,WLD,Close Short,1.6631,5022.8,8353.41868,0,114.469612
13/08/2024 - 00:10:38,WLD,Close Short,1.6631,163.2,271.41792,0,3.719328
13/08/2024 - 00:10:38,WLD,Close Short,1.6631,4810.1,7999.677310000001,0,109.622179
13/08/2024 - 00:10:41,WLD,Close Short,1.6631,376,625.3256,0,8.56904
13/08/2024 - 00:10:41,WLD,Close Short,1.6631,21391.5,35576.20365,0,487.512285
13/08/2024 - 00:10:41,WLD,Close Short,1.6631,13255,22044.3905,0,302.08145
13/08/2024 - 00:10:41,WLD,Close Short,1.6631,21428.3,35637.40573,0,488.350957
13/08/2024 - 00:10:41,WLD,Close Short,1.6631,902.4,1500.78144,0,20.565696
13/08/2024 - 00:10:42,WLD,Close Short,1.6631,4971.5,8268.10165,0,113.300485
13/08/2024 - 00:13:56,WLD,Close Short,1.6636,4808.7,7999.75332,0,107.185923
13/08/2024 - 00:14:06,WLD,Close Short,1.6636,502.3,835.62628,0,11.196267
13/08/2024 - 00:14:07,WLD,Close Short,1.6636,284.6,473.46056000000004,0,6.343734
13/08/2024 - 00:14:08,WLD,Close Short,1.6636,228.2,379.63352,0,5.086578
13/08/2024 - 00:14:14,WLD,Close Short,1.6636,49.2,81.84912,0,1.096668
13/08/2024 - 00:14:24,WLD,Close Short,1.6636,589.2,980.19312,0,13.133268
13/08/2024 - 00:14:29,WLD,Close Short,1.6636,2854.7,4749.07892,0,63.631263
13/08/2024 - 00:14:29,WLD,Close Short,1.6636,7530.9,12528.40524,0,167.863761
13/08/2024 - 00:14:30,WLD,Close Short,1.6636,8847,14717.8692,0,197.19963
13/08/2024 - 00:14:30,WLD,Close Short,1.6636,570.4,948.9174399999999,0,12.714216
13/08/2024 - 00:14:30,WLD,Close Short,1.6636,6753.7,11235.45532,0,150.539973
13/08/2024 - 00:14:30,WLD,Close Short,1.6636,1204.3,2003.4734799999999,0,26.843847
13/08/2024 - 00:14:31,WLD,Close Short,1.6636,5277.5,8779.649,0,117.635475
13/08/2024 - 00:14:31,WLD,Close Short,1.6636,902.4,1501.23264,0,20.114496
13/08/2024 - 00:14:31,WLD,Close Short,1.6636,56.6,94.15976,0,1.261614
13/08/2024 - 00:14:31,WLD,Close Short,1.6636,1204.2,2003.30712,0,26.841618
13/08/2024 - 00:14:32,WLD,Close Short,1.6636,3415.5,5682.025799999999,0,76.131495
13/08/2024 - 00:14:32,WLD,Close Short,1.6636,1204.1,2003.1407599999998,0,26.839389
13/08/2024 - 00:14:33,WLD,Close Short,1.6636,902.4,1501.23264,0,20.114496
13/08/2024 - 00:14:33,WLD,Close Short,1.6636,4195.8,6980.13288,0,93.524382
13/08/2024 - 00:14:33,WLD,Close Short,1.6636,11561,19232.8796,0,257.69469
13/08/2024 - 00:14:33,WLD,Close Short,1.6636,11561,19232.8796,0,257.69469
13/08/2024 - 00:14:33,WLD,Close Short,1.6636,1204.2,2003.30712,0,26.841618
13/08/2024 - 00:14:34,WLD,Close Short,1.6636,375.9,625.3472399999999,0,8.378811
13/08/2024 - 00:14:35,WLD,Close Short,1.6636,1204.4,2003.63984,0,26.846076
13/08/2024 - 00:14:35,WLD,Close Short,1.6636,902.4,1501.23264,0,20.114496
13/08/2024 - 00:14:35,WLD,Close Short,1.6636,1819.9,3027.5856400000002,0,40.565571
13/08/2024 - 00:14:35,WLD,Close Short,1.6636,21452,35687.5472,0,478.16508
13/08/2024 - 00:14:35,WLD,Close Short,1.6636,13252.6,22047.02536,0,295.400454
13/08/2024 - 00:14:35,WLD,Close Short,1.6636,2879.5,4790.3362,0,64.184055
13/08/2024 - 00:14:36,WLD,Close Short,1.6636,1799.9,2994.3136400000003,0,40.119771
13/08/2024 - 00:14:36,WLD,Close Short,1.6636,251.1,417.72996,0,5.597019
13/08/2024 - 00:14:36,WLD,Close Short,1.6636,18188.7,30258.72132,0,405.426123
13/08/2024 - 00:14:36,WLD,Close Short,1.6636,3964.7,6595.6749199999995,0,88.373163
13/08/2024 - 00:14:36,WLD,Close Short,1.6636,2723.2,4530.315519999999,0,60.700128
13/08/2024 - 00:14:36,WLD,Close Short,1.6636,999.8,1663.2672799999998,0,22.285542
13/08/2024 - 00:14:37,WLD,Close Short,1.6636,1204.5,2003.8062,0,26.848305
13/08/2024 - 00:14:37,WLD,Close Short,1.6636,11565.2,19239.86672,0,257.788308
13/08/2024 - 00:14:37,WLD,Close Short,1.6636,5138.9,8549.07404,0,114.546081
13/08/2024 - 00:14:37,WLD,Close Short,1.6636,595,989.842,0,13.26255
13/08/2024 - 00:14:38,WLD,Close Short,1.6636,902.4,1501.23264,0,20.114496
13/08/2024 - 00:14:38,WLD,Close Short,1.6636,1204.8,2004.3052799999998,0,26.854992
13/08/2024 - 00:14:39,WLD,Close Short,1.6636,1204.8,2004.3052799999998,0,26.854992
13/08/2024 - 00:14:40,WLD,Close Short,1.6636,902.4,1501.23264,0,20.114496
13/08/2024 - 00:14:40,WLD,Close Short,1.6636,1213.7,2019.11132,0,27.053373
13/08/2024 - 00:14:41,WLD,Close Short,1.6636,902.4,1501.23264,0,20.114496
13/08/2024 - 00:14:41,WLD,Close Short,1.6636,11565.2,19239.86672,0,257.788308
13/08/2024 - 00:14:42,WLD,Close Short,1.6636,902.4,1501.23264,0,20.114496
13/08/2024 - 00:14:42,WLD,Close Short,1.6636,1204.7,2004.13892,0,26.852763
13/08/2024 - 00:14:43,WLD,Close Short,1.6636,902.4,1501.23264,0,20.114496
13/08/2024 - 00:14:43,WLD,Close Short,1.6636,376.1,625.67996,0,8.383269
13/08/2024 - 00:14:43,WLD,Close Short,1.6636,1204.5,2003.8062,0,26.848305
13/08/2024 - 00:14:43,WLD,Close Short,1.6636,1798,2991.1528,0,40.07742
13/08/2024 - 00:14:44,WLD,Close Short,1.6636,49.3,82.01548,0,1.098897
13/08/2024 - 00:14:44,WLD,Close Short,1.6636,1204.2,2003.30712,0,26.841618
13/08/2024 - 00:14:45,WLD,Close Short,1.6636,376.1,625.67996,0,8.383269
13/08/2024 - 00:14:45,WLD,Close Short,1.6636,1204.1,2003.1407599999998,0,26.839389
13/08/2024 - 00:14:47,WLD,Close Short,1.6636,1204.1,2003.1407599999998,0,26.839389
13/08/2024 - 00:14:48,WLD,Close Short,1.6636,1204.1,2003.1407599999998,0,26.839389
13/08/2024 - 00:14:56,WLD,Close Short,1.6636,1135.8,1889.51688,0,25.316982
13/08/2024 - 00:15:26,WLD,Close Short,1.66239314,1752.2,2912.845259908,0.72821,40.442988
13/08/2024 - 04:50:53,kPEPE,Open Long,0.00830015,52744825,437789.95922374993,109.447528,-109.447528
13/08/2024 - 08:06:54,kPEPE,Open Long,0.00816681,8106035,66200.44769835,16.550117,-16.550117
13/08/2024 - 08:48:12,kPEPE,Open Long,0.00807444,7785203,62861.154511320005,15.715288,-15.715288
13/08/2024 - 09:49:00,kPEPE,Open Long,0.0079566,7569618,60228.4225788,15.0571,-15.0571
13/08/2024 - 09:56:36,kPEPE,Open Long,0.00798503,7537903,60190.38159209,15.04758,-15.04758
14/08/2024 - 07:08:46,kPEPE,Open Long,0.00819695,16749958,137298.5682281,34.324641,-34.324641
14/08/2024 - 18:16:03,kPEPE,Close Long,0.008386,612559,5136.919774,0,110.873179
14/08/2024 - 18:16:03,kPEPE,Close Long,0.008386,424779,3562.1966939999998,0,76.884999
14/08/2024 - 18:16:04,kPEPE,Close Long,0.008386,145865,1223.22389,0,26.401565
14/08/2024 - 18:16:04,kPEPE,Close Long,0.008386,489247,4102.825342,0,88.553707
14/08/2024 - 18:16:04,kPEPE,Close Long,0.008386,443005,3715.03993,0,80.183905
14/08/2024 - 18:16:04,kPEPE,Close Long,0.008386,763531,6402.970966,0,138.199111
14/08/2024 - 18:16:04,kPEPE,Close Long,0.008386,278914,2338.972804,0,50.483434
14/08/2024 - 18:16:04,kPEPE,Close Long,0.008386,52376,439.22513599999996,0,9.480056
14/08/2024 - 18:16:04,kPEPE,Close Long,0.008386,357888,3001.248768,0,64.777728
14/08/2024 - 18:16:05,kPEPE,Close Long,0.008386,763217,6400.337761999999,0,138.142277
14/08/2024 - 18:16:05,kPEPE,Close Long,0.008386,763217,6400.337761999999,0,138.142277
14/08/2024 - 18:16:05,kPEPE,Close Long,0.008386,203786,1708.949396,0,36.885266
14/08/2024 - 18:16:05,kPEPE,Close Long,0.008386,36277,304.21892199999996,0,6.566137
14/08/2024 - 18:16:05,kPEPE,Close Long,0.008386,58166,487.78007599999995,0,10.528046
14/08/2024 - 18:16:05,kPEPE,Close Long,0.008386,484499,4063.008614,0,87.694319
14/08/2024 - 18:16:05,kPEPE,Close Long,0.008386,16000,134.176,0,2.896
14/08/2024 - 18:16:06,kPEPE,Close Long,0.008386,17284,144.943624,0,3.128404
14/08/2024 - 18:16:06,kPEPE,Close Long,0.008386,203786,1708.949396,0,36.885266
14/08/2024 - 18:16:06,kPEPE,Close Long,0.008386,485014,4067.3274039999997,0,87.787534
14/08/2024 - 18:16:07,kPEPE,Close Long,0.008386,375776,3151.2575359999996,0,68.015456
14/08/2024 - 18:16:07,kPEPE,Close Long,0.008386,58166,487.78007599999995,0,10.528046
14/08/2024 - 18:16:07,kPEPE,Close Long,0.008386,716631,6009.667565999999,0,129.710211
14/08/2024 - 18:16:07,kPEPE,Close Long,0.008386,16000,134.176,0,2.896
14/08/2024 - 18:16:08,kPEPE,Close Long,0.008386,74777,627.0799219999999,0,13.534637
14/08/2024 - 18:16:08,kPEPE,Close Long,0.008386,26118,219.025548,0,4.727358
14/08/2024 - 18:16:08,kPEPE,Close Long,0.008386,357888,3001.248768,0,64.777728
14/08/2024 - 18:16:09,kPEPE,Close Long,0.008386,762953,6398.123858,0,138.094493
14/08/2024 - 18:16:09,kPEPE,Close Long,0.008386,762981,6398.358665999999,0,138.099561
14/08/2024 - 18:16:09,kPEPE,Close Long,0.008386,2622466,21991.999875999998,0,474.666346
14/08/2024 - 18:16:09,kPEPE,Close Long,0.008386,4232192,35491.162112,0,766.026752
14/08/2024 - 18:16:09,kPEPE,Close Long,0.008386,359401,3013.9367859999998,0,65.051581
14/08/2024 - 18:16:09,kPEPE,Close Long,0.008386,26322,220.736292,0,4.764282
14/08/2024 - 18:16:10,kPEPE,Close Long,0.008386,133520,1119.6987199999999,0,24.16712
14/08/2024 - 18:16:10,kPEPE,Close Long,0.008386,10000,83.86,0,1.81
14/08/2024 - 18:16:10,kPEPE,Close Long,0.008386,357888,3001.248768,0,64.777728
14/08/2024 - 18:16:10,kPEPE,Close Long,0.008386,357596,2998.8000559999996,0,64.724876
14/08/2024 - 18:16:11,kPEPE,Close Long,0.008386,13000,109.01799999999999,0,2.353
14/08/2024 - 18:16:11,kPEPE,Close Long,0.008386,74494,624.706684,0,13.483414
14/08/2024 - 18:16:11,kPEPE,Close Long,0.008386,16000,134.176,0,2.896
14/08/2024 - 18:16:12,kPEPE,Close Long,0.008386,35592,298.474512,0,6.442152
14/08/2024 - 18:16:13,kPEPE,Close Long,0.008386,3884589,32576.163353999997,0,703.110609
14/08/2024 - 18:16:13,kPEPE,Close Long,0.008386,3884589,32576.163353999997,0,703.110609
14/08/2024 - 18:16:13,kPEPE,Close Long,0.008386,1800,15.0948,0,0.3258
14/08/2024 - 18:16:14,kPEPE,Close Long,0.008386,954028,8000.478807999999,0,172.679068
14/08/2024 - 18:16:14,kPEPE,Close Long,0.008386,16000,134.176,0,2.896
14/08/2024 - 18:16:15,kPEPE,Close Long,0.008386,74481,624.597666,0,13.481061
14/08/2024 - 18:16:15,kPEPE,Close Long,0.008386,946177,7934.640321999999,0,171.258037
14/08/2024 - 18:16:16,kPEPE,Close Long,0.008386,596302,5000.588572,0,107.930662
14/08/2024 - 18:16:16,kPEPE,Close Long,0.008386,16000,134.176,0,2.896
14/08/2024 - 18:16:16,kPEPE,Close Long,0.008386,10000,83.86,0,1.81
14/08/2024 - 18:16:28,kPEPE,Close Long,0.008386,72096,604.597056,0,13.049376
14/08/2024 - 18:16:28,kPEPE,Close Long,0.008386,2424714,20333.651604,0,438.873234
14/08/2024 - 18:16:28,kPEPE,Close Long,0.008386,33890,284.20153999999997,0,6.13409
14/08/2024 - 18:16:28,kPEPE,Close Long,0.008386,1749350,14670.049099999998,0,316.63235
14/08/2024 - 18:16:28,kPEPE,Close Long,0.008386,1204433,10100.375138,0,218.002373
14/08/2024 - 18:16:28,kPEPE,Close Long,0.008386,84999,712.801614,0,15.384819
14/08/2024 - 18:16:29,kPEPE,Close Long,0.008386,1190334,9982.140924,0,215.450454
14/08/2024 - 18:16:29,kPEPE,Close Long,0.008386,11791210,98881.08705999999,0,2134.20901
14/08/2024 - 18:16:29,kPEPE,Close Long,0.008386,1095815,9189.504589999999,0,198.342515
14/08/2024 - 18:16:29,kPEPE,Close Long,0.008386,1187507,9958.433701999998,0,214.938767
14/08/2024 - 18:16:29,kPEPE,Close Long,0.008386,146518,1228.699948,0,26.519758
14/08/2024 - 18:16:29,kPEPE,Close Long,0.008386,833734,6991.693324,0,150.905854
14/08/2024 - 18:16:29,kPEPE,Close Long,0.008386,768169,6441.865234,0,139.038589
14/08/2024 - 18:16:29,kPEPE,Close Long,0.008386,1892949,15874.270314,0,342.623769
14/08/2024 - 18:16:30,kPEPE,Close Long,0.008386,1204060,10097.247159999999,0,217.93486
14/08/2024 - 18:16:30,kPEPE,Close Long,0.008386,1275334,10694.950923999999,0,230.835454
14/08/2024 - 18:16:30,kPEPE,Close Long,0.008386,137999,1157.2596139999998,0,24.977819
14/08/2024 - 18:16:30,kPEPE,Close Long,0.008386,1413314,11852.051204,0,255.809834
14/08/2024 - 18:16:30,kPEPE,Close Long,0.008386,1203507,10092.609702,0,217.834767
